client,facility,system,device,channo,channame,chanunits,description
Shell,Stones,IMMS,TSS-DMS,239,TBMS Surge,m,"Calculated inside 6DoF of horizontal offset at the device location, along the local body vertical (x) axis. +ve Surge is along longitudinal (x) axis."
Shell,Stones,IMMS,TSS-DMS,240,TBMS Sway,m,"Calculated inside 6DoF of horizontal offset at the device location, along the local body vertical (z) axis. +ve Sway is along transverse (y) axis."
Shell,Stones,IMMS,TSS-DMS,241,TBMS Heave,m,"Calculated inside 6DoF of vertical offset at the device location, along the local body vertical (z) axis. +ve Heave is upwards."
Shell,Stones,IMMS,TSS-DMS,242,TBMS Accel X,m/s^2,"Measured surge acceleration, +ve Surge is along longitudinal (x) axis."
Shell,Stones,IMMS,TSS-DMS,243,TBMS Accel Y,m/s^2,"Measured sway acceleration, +ve Sway is along transverse (y) axis."
Shell,Stones,IMMS,TSS-DMS,244,TBMS Accel Z,m/s^2,"Measured heave acceleration, +ve Heave is along vertical (z) axis."
Shell,Stones,IMMS,TSS-DMS,245,TBMS AHRS Status,code,The status flag value of the Attitude and Heading Reference measurement device.
Shell,Stones,IMMS,TSS-DMS,246,TBMS Heading,degT,"Calculated inside 6DoF of heading of the vessel, +ve heading is vessel Bow (x-axis) clockwise of True North."
Shell,Stones,IMMS,Device TBMS,247,TBMS Watchdog,counter,Indicates whether TBMS from Subsea Strain Sensor Assembly is communicating to BMT WinMon or not.
Shell,Stones,IMMS,Device TBMS,248,MLM SSSA 1 Signal,mA,Measured signal from mooring line 1 subsea strain sensor LVDT from Subsea Strain Sensor Assembly system from BMT.
Shell,Stones,IMMS,Device TBMS,249,MLM SSSA 2 Signal,mA,Measured signal from mooring line 2 subsea strain sensor LVDT from Subsea Strain Sensor Assembly system from BMT.
Shell,Stones,IMMS,Device TBMS,250,MLM SSSA 3 Signal,mA,Measured signal from mooring line 3 subsea strain sensor LVDT from Subsea Strain Sensor Assembly system from BMT.
Shell,Stones,IMMS,Device TBMS,251,TBMS SSJB1 Temp,degC,Measured temperature from Subsea Strain Sensor Assembly system from BMT.
Shell,Stones,IMMS,Device TBMS,252,MLM SSSA 4 Signal,mA,Measured signal from mooring line 4 subsea strain sensor LVDT from Subsea Strain Sensor Assembly system from BMT.
Shell,Stones,IMMS,Device TBMS,253,MLM SSSA 5 Signal,mA,Measured signal from mooring line 5 subsea strain sensor LVDT from Subsea Strain Sensor Assembly system from BMT.
Shell,Stones,IMMS,Device TBMS,254,MLM SSSA 6 Signal,mA,Measured signal from mooring line 6 subsea strain sensor LVDT from Subsea Strain Sensor Assembly system from BMT.
Shell,Stones,IMMS,Device TBMS,255,TBMS SSJB2 Temp,degC,Measured temperature from Subsea Strain Sensor Assembly system from BMT.
Shell,Stones,IMMS,Device TBMS,256,MLM SSSA 7 Signal,mA,Measured signal from mooring line 7 subsea strain sensor LVDT from Subsea Strain Sensor Assembly system from BMT.
Shell,Stones,IMMS,Device TBMS,257,MLM SSSA 8 Signal,mA,Measured signal from mooring line 8 subsea strain sensor LVDT from Subsea Strain Sensor Assembly system from BMT.
Shell,Stones,IMMS,Device TBMS,258,MLM SSSA 9 Signal,mA,Measured signal from mooring line 9 subsea strain sensor LVDT from Subsea Strain Sensor Assembly system from BMT.
Shell,Stones,IMMS,Device TBMS,259,TBMS SSJB3 Temp,degC,Measured temperature from Subsea Strain Sensor Assembly system from BMT.
Shell,Stones,IMMS,Device TBMS,260,TBMS Battery PX,psia,Measured TBMS device battery internal pressure.
Shell,Stones,IMMS,Device TBMS,261,TBMS Internal PX,psia,Measured TBMS device internal pressure.
Shell,Stones,IMMS,Device TBMS,262,TBMS External PX,psia,Measured TBMS device external pressure.
Shell,Stones,IMMS,STBD Wind,263,STBD Raw Wind Dir,deg,"Measured starboard raw wind direction, relative."
Shell,Stones,IMMS,STBD Wind,264,STBD Raw Wind Spd,knots,Measured starboard raw wind speed.
Shell,Stones,IMMS,2201 POS,265,2201 POS Time 1,hhmm,"Measured from Sonardyne subsea positioning system, measurement from 1st beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2201 POS,266,2201 POS Time 2,ss.sss,"Measured from Sonardyne subsea positioning system, measurement from 1st beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2201 POS,267,2201 Grid Northings 1,hm,"Measured from Sonardyne subsea positioning system, measurement from 1st beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2201 POS,268,2201 Grid Northings 2,cm,"Measured from Sonardyne subsea positioning system, measurement from 1st beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2201 POS,269,2201 Grid Eastings 1,hm,"Measured from Sonardyne subsea positioning system, measurement from 1st beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2201 POS,270,2201 Grid Eastings 2,cm,"Measured from Sonardyne subsea positioning system, measurement from 1st beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2201 POS,271,2201 Depth 1,hm,"Measured from Sonardyne subsea positioning system, measurement from 1st beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2201 POS,272,2201 Depth 2,cm,"Measured from Sonardyne subsea positioning system, measurement from 1st beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2201 POS,273,2201 POS Accuracy,%,"Measured from Sonardyne subsea positioning system, measurement from 1st beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2201 POS,274,2201 Depth Accuracy,m,"Measured from Sonardyne subsea positioning system, measurement from 1st beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2202 POS,275,2202 POS Time 1,hhmm,"Measured from Sonardyne subsea positioning system, measurement from 2nd beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2202 POS,276,2202 POS Time 2,ss.sss,"Measured from Sonardyne subsea positioning system, measurement from 2nd beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2202 POS,277,2202 Grid Northings 1,hm,"Measured from Sonardyne subsea positioning system, measurement from 2nd beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2202 POS,278,2202 Grid Northings 2,cm,"Measured from Sonardyne subsea positioning system, measurement from 2nd beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2202 POS,279,2202 Grid Eastings 1,hm,"Measured from Sonardyne subsea positioning system, measurement from 2nd beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2202 POS,280,2202 Grid Eastings 2,cm,"Measured from Sonardyne subsea positioning system, measurement from 2nd beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2202 POS,281,2202 Depth 1,hm,"Measured from Sonardyne subsea positioning system, measurement from 2nd beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2202 POS,282,2202 Depth 2,cm,"Measured from Sonardyne subsea positioning system, measurement from 2nd beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2202 POS,283,2202 POS Accuracy,%,"Measured from Sonardyne subsea positioning system, measurement from 2nd beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2202 POS,284,2202 Depth Accuracy,m,"Measured from Sonardyne subsea positioning system, measurement from 2nd beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2203 POS,285,2203 POS Time 1,hhmm,"Measured from Sonardyne subsea positioning system, measurement from 3rd beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2203 POS,286,2203 POS Time 2,ss.sss,"Measured from Sonardyne subsea positioning system, measurement from 3rd beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2203 POS,287,2203 Grid Northings 1,hm,"Measured from Sonardyne subsea positioning system, measurement from 3rd beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2203 POS,288,2203 Grid Northings 2,cm,"Measured from Sonardyne subsea positioning system, measurement from 3rd beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2203 POS,289,2203 Grid Eastings 1,hm,"Measured from Sonardyne subsea positioning system, measurement from 3rd beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2203 POS,290,2203 Grid Eastings 2,cm,"Measured from Sonardyne subsea positioning system, measurement from 3rd beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2203 POS,291,2203 Depth 1,hm,"Measured from Sonardyne subsea positioning system, measurement from 3rd beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2203 POS,292,2203 Depth 2,cm,"Measured from Sonardyne subsea positioning system, measurement from 3rd beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2203 POS,293,2203 POS Accuracy,%,"Measured from Sonardyne subsea positioning system, measurement from 3rd beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,2203 POS,294,2203 Depth Accuracy,m,"Measured from Sonardyne subsea positioning system, measurement from 3rd beacon on Turret Bouy, used to determine the Turret Bouy position referring to the FPSO."
Shell,Stones,IMMS,FPSO,295,FPSO POS Time 1,hhmm,"Measured from Gyro USBL GPS, used to determine the FPSO position from the Turret Bouy."
Shell,Stones,IMMS,FPSO,296,FPSO POS Time 2,ss.sss,"Measured from Gyro USBL GPS, used to determine the FPSO position from the Turret Bouy."
Shell,Stones,IMMS,FPSO,297,FPSO Grid Northings 1,hm,"Measured from Gyro USBL GPS, used to determine the FPSO position from the Turret Bouy."
Shell,Stones,IMMS,FPSO,298,FPSO Grid Northings 2,cm,"Measured from Gyro USBL GPS, used to determine the FPSO position from the Turret Bouy."
Shell,Stones,IMMS,FPSO,299,FPSO Grid Eastings 1,hm,"Measured from Gyro USBL GPS, used to determine the FPSO position from the Turret Bouy."
Shell,Stones,IMMS,FPSO,300,FPSO Grid Eastings 2,cm,"Measured from Gyro USBL GPS, used to determine the FPSO position from the Turret Bouy."
Shell,Stones,IMMS,FPSO,301,FPSO Depth 1,hm,"Measured from Gyro USBL GPS, used to determine the FPSO position from the Turret Bouy."
Shell,Stones,IMMS,FPSO,302,FPSO Depth 2,cm,"Measured from Gyro USBL GPS, used to determine the FPSO position from the Turret Bouy."
Shell,Stones,IMMS,FPSO,303,FPSO POS Accuracy,%,"Measured from Gyro USBL GPS, used to determine the FPSO position from the Turret Bouy."
Shell,Stones,IMMS,FPSO,304,FPSO Depth Accuracy,m,"Measured from Gyro USBL GPS, used to determine the FPSO position from the Turret Bouy."
Shell,Stones,IMMS,2201 Ang,305,2201 Temp,degC,"Measured from Sonardyne subsea positioning system, measurement of temperature from 1st beacon onTurret Bouy."
Shell,Stones,IMMS,2201 Ang,306,2201 Pitch,deg,"Measured from Sonardyne subsea positioning system, measurement of pitch from 1st beacon onTurret Bouy."
Shell,Stones,IMMS,2201 Ang,307,2201 Roll,deg,"Measured from Sonardyne subsea positioning system, measurement of roll from 1st beacon onTurret Bouy."
Shell,Stones,IMMS,2202 Ang,308,2202 Temp,degC,"Measured from Sonardyne subsea positioning system, measurement of temperature from 2nd beacon onTurret Bouy."
Shell,Stones,IMMS,2202 Ang,309,2202 Pitch,deg,"Measured from Sonardyne subsea positioning system, measurement of pitch from 2nd beacon onTurret Bouy."
Shell,Stones,IMMS,2202 Ang,310,2202 Roll,deg,"Measured from Sonardyne subsea positioning system, measurement of roll from 2nd beacon onTurret Bouy."
Shell,Stones,IMMS,2203 Ang,311,2203 Temp,degC,"Measured from Sonardyne subsea positioning system, measurement of temperature from 3rd beacon onTurret Bouy."
Shell,Stones,IMMS,2203 Ang,312,2203 Pitch,deg,"Measured from Sonardyne subsea positioning system, measurement of pitch from 3rd beacon onTurret Bouy."
Shell,Stones,IMMS,2203 Ang,313,2203 Roll,deg,"Measured from Sonardyne subsea positioning system, measurement of roll from 3rd beacon onTurret Bouy."
Shell,Stones,IMMS,Latch,314,Latching mechanism PT,psig,"Output Latching mechanism PT, from Structural Connector Server."
Shell,Stones,IMMS,Latch,315,Reconnontion Wnch Pay Rate,ft/min,"Output Reconnontion Wnch Pay Rate, from Structural Connector Server."
Shell,Stones,IMMS,Latch,316,Abandonment Winch Pay Rate,ft/min,"Output Abandonment Winch Pay Rate, from Structural Connector Server."
Shell,Stones,IMMS,Latch,317,Storage Winch Pay Rate,ft/min,"Output Storage Winch Pay Rate, from Structural Connector Server."
Shell,Stones,IMMS,Latch,318,HPU Shutdown Confirmation,bool,"Output HPU Shutdown Confirmation, from Structural Connector Server."
Shell,Stones,IMMS,Latch,319,HPU Shutdown Command,bool,"Output HPU Shutdown Command, from Structural Connector Server."
Shell,Stones,IMMS,Latch,320,Load Cell Tension,tons,"Output Load Cell Tension, from Structural Connector Server."
Shell,Stones,IMMS,Latch,321,Mean Load Cell Tension,tons,"Output Mean Load Cell Tension, from Structural Connector Server."
Shell,Stones,IMMS,Latch,322,Reconnection Winch Tension,tons,"Output Reconnection Winch Tension, from Structural Connector Server."
Shell,Stones,IMMS,Latch,323,Abandonment Winch Tension,tons,"Output Abandonment Winch Tension, from Structural Connector Server."
Shell,Stones,IMMS,Latch,324,Storage Winch Tension,tons,"Output Storage Winch Tension, from Structural Connector Server."
Shell,Stones,IMMS,Latch,325,HC Ready to Connect,bool,"Output HC Ready to Connect, from Structural Connector Server."
Shell,Stones,IMMS,Latch,326,HC Package Common Alarm,bool,"Output HC Package Common Alarm, from Structural Connector Server."
Shell,Stones,IMMS,Latch,327,Winch Package Common Alarm,bool,"Output Winch Package Common Alarm, from Structural Connector Server."
Shell,Stones,IMMS,Latch,328,HPU Common Alarm,bool,"Output HPU Common Alarm, from Structural Connector Server."
Shell,Stones,IMMS,Latch,329,HPU Fault Condition,bool,"Output HPU Fault Condition, from Structural Connector Server."
Shell,Stones,IMMS,Latch,330,HC General Status,bool,"Output HC General Status, from Structural Connector Server."
Shell,Stones,IMMS,Latch,331,Heave Comp Ready Signal,bool,"Output Heave Comp Ready Signal, from Structural Connector Server."
Shell,Stones,IMMS,Latch,332,Full Auto Heave Comp Mode,bool,"Output Full Auto Heave Comp Mode, from Structural Connector Server."
Shell,Stones,IMMS,Latch,333,HC Fully Pressurized,bool,"Output HC Fully Pressurized, from Structural Connector Server."
Shell,Stones,IMMS,Latch,334,Struct Connectors Latched,bool,"Output Struct Connectors Latched, from Structural Connector Server."
Shell,Stones,IMMS,Latch,335,Package General Status,bool,"Output Package General Status, from Structural Connector Server."
Shell,Stones,IMMS,Latch,336,HPU System General,bool,"Output HPU System General, from Structural Connector Server."
Shell,Stones,IMMS,Latch,337,HPU Running Status Signal,bool,"Output HPU Running Status Signal, from Structural Connector Server."
Shell,Stones,IMMS,Latch,338,Latching - retract (open),bool,"Output Latching - retract (open), from Structural Connector Server."
Shell,Stones,IMMS,Latch,339,Latching - extend (closed),bool,"Output Latching - extend (closed), from Structural Connector Server."
Shell,Stones,IMMS,Latch,340,fld Stbplt #1 Open CMD,bool,"Output fld Stbplt #1 Open CMD, from Structural Connector Server."
Shell,Stones,IMMS,Latch,341,fld Stbplt #1 Close CMD,bool,"Output fld Stbplt #1 Close CMD, from Structural Connector Server."
Shell,Stones,IMMS,Latch,342,fld Stbplt #2 Open CMD,bool,"Output fld Stbplt #2 Open CMD, from Structural Connector Server."
Shell,Stones,IMMS,Latch,343,fld Stbplt #2 Close CMD,bool,"Output fld Stbplt #2 Close CMD, from Structural Connector Server."
Shell,Stones,IMMS,Latch,344,E&I Stbplt #3 Open CMD,bool,"Output E&I Stbplt #3 Open CMD, from Structural Connector Server."
Shell,Stones,IMMS,Latch,345,E&I Stb plt #3 Close CMD,bool,"Output E&I Stb plt #3 Close CMD, from Structural Connector Server."
Shell,Stones,IMMS,Latch,346,E&I Stbplt #4 Open CMD,bool,"Output E&I Stbplt #4 Open CMD, from Structural Connector Server."
Shell,Stones,IMMS,Latch,347,E&I Stbplt #4 Close CMD,bool,"Output E&I Stbplt #4 Close CMD, from Structural Connector Server."
Shell,Stones,IMMS,Latch,348,Reconn Winch GOPS Enabled,bool,"Output Reconn Winch GOPS Enabled, from Structural Connector Server."
Shell,Stones,IMMS,Latch,349,HPU Run Command 300bar,bool,"Output HPU Run Command 300bar, from Structural Connector Server."
Shell,Stones,IMMS,Latch,350,HPU 300bar Mode is Active,bool,"Output HPU 300bar Mode is Active, from Structural Connector Server."
Shell,Stones,IMMS,Latch,351,Heave Arm Position,ft,"Output Heave Arm Position, from Structural Connector Server."
Shell,Stones,IMMS,Latch,352,Mean Heave Arm Position,ft,"Output Mean Heave Arm Position, from Structural Connector Server."
Shell,Stones,IMMS,Latch,353,Latching Dog 1 Extended,bool,"Output Latching Dog 1 Extended, from Structural Connector Server."
Shell,Stones,IMMS,Latch,354,Latching Dog 2 Extended,bool,"Output Latching Dog 2 Extended, from Structural Connector Server."
Shell,Stones,IMMS,Latch,355,Latching Dog 3 Extended,bool,"Output Latching Dog 3 Extended, from Structural Connector Server."
Shell,Stones,IMMS,Latch,356,Latching Dog 4 Extended,bool,"Output Latching Dog 4 Extended, from Structural Connector Server."
Shell,Stones,IMMS,Latch,357,Latching Dog 5 Extended,bool,"Output Latching Dog 5 Extended, from Structural Connector Server."
Shell,Stones,IMMS,Latch,358,Latching Dog 6 Extended,bool,"Output Latching Dog 6 Extended, from Structural Connector Server."
Shell,Stones,IMMS,Latch,359,Fld Stb Plate #1 Engaged,bool,"Output Fld Stb Plate #1 Engaged, from Structural Connector Server."
Shell,Stones,IMMS,Latch,360,Fld Stb Plate #1 Locked,bool,"Output Fld Stb Plate #1 Locked, from Structural Connector Server."
Shell,Stones,IMMS,Latch,361,Fld Stb Plate #2 Engaged,bool,"Output Fld Stb Plate #2 Engaged, from Structural Connector Server."
Shell,Stones,IMMS,Latch,362,Fld Stb Plate #2 Locked,bool,"Output Fld Stb Plate #2 Locked, from Structural Connector Server."
Shell,Stones,IMMS,Latch,363,E&I Stb Plate #3 Engaged,bool,"Output E&I Stb Plate #3 Engaged, from Structural Connector Server."
Shell,Stones,IMMS,Latch,364,E&I Stb Plate #3 Locked,bool,"Output E&I Stb Plate #3 Locked, from Structural Connector Server."
Shell,Stones,IMMS,Latch,365,E&I Stb Plate #4 Engaged,bool,"Output E&I Stb Plate #4 Engaged, from Structural Connector Server."
Shell,Stones,IMMS,Latch,366,E&I Stb Plate #4 Locked,bool,"Output E&I Stb Plate #4 Locked, from Structural Connector Server."
Shell,Stones,IMMS,Latch,367,Latching Dog 1 Retracted,bool,"Output Latching Dog 1 Retracted, from Structural Connector Server."
Shell,Stones,IMMS,Latch,368,Latching Dog 2 Retracted,bool,"Output Latching Dog 2 Retracted, from Structural Connector Server."
Shell,Stones,IMMS,Latch,369,Latching Dog 3 Retracted,bool,"Output Latching Dog 3 Retracted, from Structural Connector Server."
Shell,Stones,IMMS,Latch,370,Latching Dog 4 Retracted,bool,"Output Latching Dog 4 Retracted, from Structural Connector Server."
Shell,Stones,IMMS,Latch,371,Latching Dog 5 Retracted,bool,"Output Latching Dog 5 Retracted, from Structural Connector Server."
Shell,Stones,IMMS,Latch,372,Latching Dog6 Retracted,bool,"Output Latching Dog6 Retracted, from Structural Connector Server."
Shell,Stones,IMMS,Latch,373,Fld Stb Plate #1 Retracted,bool,"Output Fld Stb Plate #1 Retracted, from Structural Connector Server."
Shell,Stones,IMMS,Latch,374,Fld Stb Plate #1 Unlocked,bool,"Output Fld Stb Plate #1 Unlocked, from Structural Connector Server."
Shell,Stones,IMMS,Latch,375,Fld Stb Plate #2 Retracted,bool,"Output Fld Stb Plate #2 Retracted, from Structural Connector Server."
Shell,Stones,IMMS,Latch,376,Fld Stb Plate #2 Unlocked,bool,"Output Fld Stb Plate #2 Unlocked, from Structural Connector Server."
Shell,Stones,IMMS,Latch,377,E&I Stb Plate #3 Retracted,bool,"Output E&I Stb Plate #3 Retracted, from Structural Connector Server."
Shell,Stones,IMMS,Latch,378,E&I Stb Plate #3 Unlocked,bool,"Output E&I Stb Plate #3 Unlocked, from Structural Connector Server."
Shell,Stones,IMMS,Latch,379,E&I Stb Plate #4 Retracted,bool,"Output E&I Stb Plate #4 Retracted, from Structural Connector Server."
Shell,Stones,IMMS,Latch,380,E&I Stb Plate #4 Unlocked,bool,"Output E&I Stb Plate #4 Unlocked, from Structural Connector Server."
Shell,Stones,IMMS,Latch,381,RCW Wire Out,count,"Output RCW Wire Out, from Structural Connector Server."
Shell,Stones,IMMS,Latch,382,ABW Wire Out,count,"Output ABW Wire Out, from Structural Connector Server."
Shell,Stones,IMMS,Latch,383,SPW Wirw Out,count,"Output SPW Wirw Out, from Structural Connector Server."
Shell,Stones,IMMS,Latch,384,SC Latch Perm Push Butt,bool,"Output SC Latch Perm Push Butt, from Structural Connector Server."
Shell,Stones,IMMS,Oil Level,385,SC1 Oil Level,Percent,"Output SC1 Oil Level, from Structural Connector Server."
Shell,Stones,IMMS,Oil Level,386,SC2 Oil Level,Percent,"Output SC2 Oil Level, from Structural Connector Server."
Shell,Stones,IMMS,Oil Level,387,SC3 Oil Level,Percent,"Output SC3 Oil Level, from Structural Connector Server."
Shell,Stones,IMMS,Oil Level,388,SC4 Oil Level,Percent,"Output SC4 Oil Level, from Structural Connector Server."
Shell,Stones,IMMS,Oil Level,389,SC5 Oil Level,Percent,"Output SC5 Oil Level, from Structural Connector Server."
Shell,Stones,IMMS,Oil Level,390,SC6 Oil Level,Percent,"Output SC6 Oil Level, from Structural Connector Server."
Shell,Stones,IMMS,Oil Level,391,SC7 Oil Level,Percent,"Output SC7 Oil Level, from Structural Connector Server."
Shell,Stones,IMMS,Oil Level,392,SC8 Oil Level,Percent,"Output SC8 Oil Level, from Structural Connector Server."
Shell,Stones,IMMS,Oil Level,393,SC9 Oil Level,Percent,"Output SC9 Oil Level, from Structural Connector Server."
Shell,Stones,IMMS,SC1,394,SC1 Upper Main Jack PX,psig,"Output SC1 Upper Main Jack PX, from Structural Connector Server."
Shell,Stones,IMMS,SC1,395,SC1 Lower Main Jack PX,psig,"Output SC1 Lower Main Jack PX, from Structural Connector Server."
Shell,Stones,IMMS,SC1,396,SC1 Accumulator PX 1,psig,"Output SC1 Accumulator PX 1, from Structural Connector Server."
Shell,Stones,IMMS,SC1,397,SC1 Accumulator PX 2,psig,"Output SC1 Accumulator PX 2, from Structural Connector Server."
Shell,Stones,IMMS,SC1,398,SC1 Bck Release Accum PX,psig,"Output SC1 Bck Release Accum PX, from Structural Connector Server."
Shell,Stones,IMMS,SC1,399,SC1 Rotate Blk Dev Opr PX,psig,"Output SC1 Rotate Blk Dev Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC1,400,SC1 Discnxt Vlv Opr PX,psig,"Output SC1 Discnxt Vlv Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC1,401,SC1 Main Accum 1 NI PX,psig,"Output SC1 Main Accum 1 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC1,402,SC1 Main Accum 2 NI PX,psig,"Output SC1 Main Accum 2 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC1,403,SC1 Main Accum 3 NI PX,psig,"Output SC1 Main Accum 3 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC1,404,SC1 Hyd Blk 1 Opr PX,psig,"Output SC1 Hyd Blk 1 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC1,405,SC1 Hyd Blk 2 Opr PX,psig,"Output SC1 Hyd Blk 2 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC1,406,SC1 Hyd Blk 3 Opr PX,psig,"Output SC1 Hyd Blk 3 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC2,407,SC2 Upper Main Jack PX,psig,"Output SC2 Upper Main Jack PX, from Structural Connector Server."
Shell,Stones,IMMS,SC2,408,SC2 Lower Main Jack PX,psig,"Output SC2 Lower Main Jack PX, from Structural Connector Server."
Shell,Stones,IMMS,SC2,409,SC2 Accumulator PX 1,psig,"Output SC2 Accumulator PX 1, from Structural Connector Server."
Shell,Stones,IMMS,SC2,410,SC2 Accumulator PX 2,psig,"Output SC2 Accumulator PX 2, from Structural Connector Server."
Shell,Stones,IMMS,SC2,411,SC2 Bck Release Accum PX,psig,"Output SC2 Bck Release Accum PX, from Structural Connector Server."
Shell,Stones,IMMS,SC2,412,SC2 Rotate Blk Dev Opr PX,psig,"Output SC2 Rotate Blk Dev Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC2,413,SC2 Dscnxt Vlv Opr PX,psig,"Output SC2 Dscnxt Vlv Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC2,414,SC2 Main Accum 1 NI PX,psig,"Output SC2 Main Accum 1 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC2,415,SC2 Main Accum 2 NI PX,psig,"Output SC2 Main Accum 2 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC2,416,SC2 Main Accum 3 NI PX,psig,"Output SC2 Main Accum 3 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC2,417,SC2 Hyd Blk 1 Opr PX,psig,"Output SC2 Hyd Blk 1 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC2,418,SC2 Hyd Blk 2 Opr PX,psig,"Output SC2 Hyd Blk 2 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC2,419,SC2 Hyd Blk 3 Opr PX,psig,"Output SC2 Hyd Blk 3 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC3,420,SC3 Upper Main Jack PX,psig,"Output SC3 Upper Main Jack PX, from Structural Connector Server."
Shell,Stones,IMMS,SC3,421,SC3 Lower Main Jack PX,psig,"Output SC3 Lower Main Jack PX, from Structural Connector Server."
Shell,Stones,IMMS,SC3,422,SC3 Accumulator PX 1,psig,"Output SC3 Accumulator PX 1, from Structural Connector Server."
Shell,Stones,IMMS,SC3,423,SC3 Accumulator PX 2,psig,"Output SC3 Accumulator PX 2, from Structural Connector Server."
Shell,Stones,IMMS,SC3,424,SC3 Bck Release Accum PX,psig,"Output SC3 Bck Release Accum PX, from Structural Connector Server."
Shell,Stones,IMMS,SC3,425,SC3 Rotate Blk Dev Opr PX,psig,"Output SC3 Rotate Blk Dev Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC3,426,SC3 Discnxt Vlv Opr PX,psig,"Output SC3 Discnxt Vlv Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC3,427,SC3 Main Accum 1 NI PX,psig,"Output SC3 Main Accum 1 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC3,428,SC3 Main Accum 2 NI PX,psig,"Output SC3 Main Accum 2 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC3,429,SC3 Main Accum 3 NI PX,psig,"Output SC3 Main Accum 3 NI PX, from Structural Connector Server."
Shell,Stones,IMMS,SC3,430,SC3 Hyd Blk 1 Opr PX,psig,"Output SC3 Hyd Blk 1 Opr PX, from Structural Connector Server."
Shell,Stones,IMMS,SC3,431,SC3 Hyd Blk 2 Opr PX,psig,"Output SC3 Hyd Blk 2 Opr PX, from Structural Connector Server."
