client,facility,system,device,channo,channame,chanunits,description
Shell,Auger,MIS,MAS Tendons,223,Target Tendon 11,kips,
Shell,Auger,MIS,MAS Tendons,224,Target Tendon 12,kips,
Shell,Auger,MIS,MAS Tendons,225,Apparent Tendon 1,kips,"Calculated Tendon 1, from 3rd party Herbert-ABS LMP system."
Shell,Auger,MIS,MAS Tendons,226,Apparent Tendon 2,kips,"Calculated Tendon 2, from 3rd party Herbert-ABS LMP system."
Shell,Auger,MIS,MAS Tendons,227,Apparent Tendon 3,kips,"Calculated Tendon 3, from 3rd party Herbert-ABS LMP system."
Shell,Auger,MIS,MAS Tendons,228,Apparent Tendon 4,kips,"Calculated Tendon 4, from 3rd party Herbert-ABS LMP system."
Shell,Auger,MIS,MAS Tendons,229,Apparent Tendon 5,kips,"Calculated Tendon 5, from 3rd party Herbert-ABS LMP system."
Shell,Auger,MIS,MAS Tendons,230,Apparent Tendon 6,kips,"Calculated Tendon 6, from 3rd party Herbert-ABS LMP system."
Shell,Auger,MIS,MAS Tendons,231,Apparent Tendon 7,kips,"Calculated Tendon 7, from 3rd party Herbert-ABS LMP system."
Shell,Auger,MIS,MAS Tendons,232,Apparent Tendon 8,kips,"Calculated Tendon 8, from 3rd party Herbert-ABS LMP system."
Shell,Auger,MIS,MAS Tendons,233,Apparent Tendon 9,kips,"Calculated Tendon 9, from 3rd party Herbert-ABS LMP system."
Shell,Auger,MIS,MAS Tendons,234,Apparent Tendon 10,kips,"Calculated Tendon 10, from 3rd party Herbert-ABS LMP system."
Shell,Auger,MIS,MAS Tendons,235,Apparent Tendon 11,kips,"Calculated Tendon 11, from 3rd party Herbert-ABS LMP system."
Shell,Auger,MIS,MAS Tendons,236,Apparent Tendon 12,kips,"Calculated Tendon 12, from 3rd party Herbert-ABS LMP system."
Shell,Auger,MIS,MAS Tendons,237,Phantom Weight,kips,Discrepancy weight.
Shell,Auger,MIS,MAS Tendons,238,Phantom Weight CG EW,ft,"Discrepancy weight CG in EW direction, computed from LMP MAS software."
Shell,Auger,MIS,MAS Tendons,239,Phantom Weight CG NS,ft,"Discrepancy weight CG in NS direction, computed from LMP MAS software."
Shell,Auger,MIS,MAS Tendons,240,Lateral Phantom Force EW,kips,Output lateral phantorm force in EW direction from the “Equilibrium Calculation Subroutine” from LMP. 
Shell,Auger,MIS,MAS Tendons,241,Lateral Phantom Force NS,kips,Output lateral phantorm force in NS direction from the “Equilibrium Calculation Subroutine” from LMP. 
Shell,Auger,MIS,MAS Tendons,242,LPF Moment EW,ft-kips,Output lateral phantorm force moment in EW direction from the “Equilibrium Calculation Subroutine” from LMP. 
Shell,Auger,MIS,MAS Tendons,243,LPF Moment NS,ft-kips,Output lateral phantorm force moment in NS direction from the “Equilibrium Calculation Subroutine” from LMP. 
Shell,Auger,MIS,MAS Tendons,244,Apparent Draft,ft,"Calculated Draft, from 3rd party Herbert-ABS LMP system."
Shell,Auger,MIS,MAS Tendons,245,Apparent TLP Incli EW,deg,"Calculated TLP Incli EW, from 3rd party Herbert-ABS LMP system."
Shell,Auger,MIS,MAS Tendons,246,Apparent TLP Incli NS,deg,"Calculated TLP Incli NS, from 3rd party Herbert-ABS LMP system."
Shell,Auger,MIS,MAS Tendons,247,Platform KG,ft,"The vertical center of gravity above the baseline, computed from LMP MAS software."
Shell,Auger,MIS,MAS Tendons,248,KG Allow Hurricane,ft,
Shell,Auger,MIS,MAS Tendons,249,KG Allow Winter Storm,ft,
Shell,Auger,MIS,MAS Tendons,250,Rig Location EW,ft,
Shell,Auger,MIS,MAS Tendons,251,Rig Location NS,ft,
Shell,Auger,MIS,MAS Advisor Level,252,P1A Advisor Level,ft,"Data QA applied on P1A Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,253,P1B Advisor Level,ft,"Data QA applied on P1B Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,254,P1C Advisor Level,ft,"Data QA applied on P1C Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,255,P5A Advisor Level,ft,"Data QA applied on P5A Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,256,P5B Advisor Level,ft,"Data QA applied on P5B Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,257,P5C Advisor Level,ft,"Data QA applied on P5C Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,258,PAA Advisor Level,ft,"Data QA applied on PAA Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,259,PAB Advisor Level,ft,"Data QA applied on PAB Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,260,PEA Advisor Level,ft,"Data QA applied on PEA Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,261,PEB Advisor Level,ft,"Data QA applied on PEB Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,262,CA1-B0 Advisor Level,ft,"Data QA applied on CA1-B0 Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,263,CA1-C0 Advisor Level,ft,"Data QA applied on CA1-C0 Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,264,CA1-D0 Advisor Level,ft,"Data QA applied on CA1-D0 Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,265,CA1-E0 Advisor Level,ft,"Data QA applied on CA1-E0 Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,266,CA1-F0 Advisor Level,ft,"Data QA applied on CA1-F0 Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,267,CA5-B0 Advisor Level,ft,"Data QA applied on CA5-B0 Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,268,CA5-C0 Advisor Level,ft,"Data QA applied on CA5-C0 Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,269,CA5-D0 Advisor Level,ft,"Data QA applied on CA5-D0 Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,270,CA5-E0 Advisor Level,ft,"Data QA applied on CA5-E0 Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,271,CA5-F0 Advisor Level,ft,"Data QA applied on CA5-F0 Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,272,CE1-B0 Advisor Level,ft,"Data QA applied on CE1-B0 Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,273,CE1-C0 Advisor Level,ft,"Data QA applied on CE1-C0 Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,274,CE1-D0 Advisor Level,ft,"Data QA applied on CE1-D0 Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,275,CE1-E0 Advisor Level,ft,"Data QA applied on CE1-E0 Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,276,CE1-F0 Advisor Level,ft,"Data QA applied on CE1-F0 Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,277,CE5-B0 Advisor Level,ft,"Data QA applied on CE5-B0 Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,278,CE5-C0 Advisor Level,ft,"Data QA applied on CE5-C0 Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,279,CE5-D0 Advisor Level,ft,"Data QA applied on CE5-D0 Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,280,CE5-E0 Advisor Level,ft,"Data QA applied on CE5-E0 Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,281,CE5-F0 Advisor Level,ft,"Data QA applied on CE5-F0 Advisor Level, computed by BMT WinMon."
Shell,Auger,MIS,MAS Advisor Level,282,Rig Location Index,index,"Data QA applied on Rig Location Index, computed by BMT WinMon."
Shell,Auger,MIS,MAS A1,283,A1 Heat Exchr Status,bool,"Tendon A1 Channels, from TIS."
Shell,Auger,MIS,MAS A1,284,A1 Heat Exchr Byp Status,bool,
Shell,Auger,MIS,MAS A1,285,A1 Rsvr Oil Tmp Hi Alrm,bool,
Shell,Auger,MIS,MAS A1,286,A1 Rsvr Oil Lvl Lo Alrm,bool,
Shell,Auger,MIS,MAS A1,287,A1 Rsvr Oil Lvl LoLo Alrm,bool,
Shell,Auger,MIS,MAS A1,288,A1 Rsvr Oil Tmp Lo Alrm,bool,
Shell,Auger,MIS,MAS A1,289,A1 Lft Wnch Alrm,bool,
Shell,Auger,MIS,MAS A1,290,A1 Lft Wnch Pendant Status,bool,
Shell,Auger,MIS,MAS A1,291,A1 Lft Wnch Start/Stop Cmd,bool,
Shell,Auger,MIS,MAS A1,292,A1 Lft Wnch Slack Alrm,bool,
Shell,Auger,MIS,MAS A1,293,A1 Lft Wnch Park Cmd,bool,
Shell,Auger,MIS,MAS A1,294,A1 Lft Wnch Status 0,bool,
Shell,Auger,MIS,MAS A1,295,A1 Lft Wnch Status 1,bool,
Shell,Auger,MIS,MAS A1,296,A1 Rt Wnch Alrm,bool,
Shell,Auger,MIS,MAS A1,297,A1 Rt Wnch Pendant Status,bool,
Shell,Auger,MIS,MAS A1,298,A1 Rt Wnch Start/Stop Cmd,bool,
Shell,Auger,MIS,MAS A1,299,A1 Rt Wnch Park Cmd,bool,
Shell,Auger,MIS,MAS A1,300,A1 Rt Wnch Slack Alrm,bool,
Shell,Auger,MIS,MAS A1,301,A1 Rt Wnch Status 0,bool,
Shell,Auger,MIS,MAS A1,302,A1 Rt Wnch Status 1,bool,
Shell,Auger,MIS,MAS A1,303,A1 Aux Pmp M1 Status,bool,
Shell,Auger,MIS,MAS A1,304,A1 Aux Pmp M1 Byp Status,bool,
Shell,Auger,MIS,MAS A1,305,A1 Aux Pmp M1 Start Cmd,bool,
Shell,Auger,MIS,MAS A1,306,A1 Aux Pmp M1 Stop Cmd,bool,
Shell,Auger,MIS,MAS A1,307,A1 Aux Pmp M3 Status,bool,
Shell,Auger,MIS,MAS A1,308,A1 Aux Pmp M3 Byp Status,bool,
Shell,Auger,MIS,MAS A1,309,A1 Aux Pmp M3 Start Cmd,bool,
Shell,Auger,MIS,MAS A1,310,A1 Aux Pmp M3 Stop Cmd,bool,
Shell,Auger,MIS,MAS A1,311,A1 Main Pmp M2 Status,bool,
Shell,Auger,MIS,MAS A1,312,A1 Main Pmp M2 Intlk Alrm,bool,
Shell,Auger,MIS,MAS A1,313,A1 Main Pmp M2 Start Cmd,bool,
Shell,Auger,MIS,MAS A1,314,A1 Main Pmp M2 Stop Cmd,bool,
Shell,Auger,MIS,MAS A1,315,A1 Main Pmp M2 Byp Status,bool,
Shell,Auger,MIS,MAS A1,316,A1 M2 Mot Temp Hi Alrm,bool,
Shell,Auger,MIS,MAS A1,317,A1 Main Pmp M4 Status,bool,
Shell,Auger,MIS,MAS A1,318,A1 Main Pmp M4 Intlk Alrm,bool,
Shell,Auger,MIS,MAS A1,319,A1 Main Pmp M4 Start Cmd,bool,
Shell,Auger,MIS,MAS A1,320,A1 Main Pmp M4 Stop Cmd,bool,
Shell,Auger,MIS,MAS A1,321,A1 Main Pmp M4 Byp Status,bool,
Shell,Auger,MIS,MAS A1,322,A1 M4 Mot Temp Hi Alrm,bool,
Shell,Auger,MIS,MAS A1,323,A1 Lft Wnch Reel Pend Stat,bool,
Shell,Auger,MIS,MAS A1,324,A1 Lft Wnch Reel Dog Stat,bool,
Shell,Auger,MIS,MAS A1,325,A1 Lft Wnch Reel Brk Stat,bool,
Shell,Auger,MIS,MAS A1,326,A1 Lft Wnch Reel Oil Lo,bool,
Shell,Auger,MIS,MAS A1,327,A1 Lft Wnch Bitter End,bool,
Shell,Auger,MIS,MAS A1,328,A1 Rt Wnch Reel Pend Stat,bool,
Shell,Auger,MIS,MAS A1,329,A1 Rt Wnch Reel Dog Stat,bool,
Shell,Auger,MIS,MAS A1,330,A1 Rt Wnch Reel Brk Stat,bool,
Shell,Auger,MIS,MAS A1,331,A1 Rt Wnch Reel Oil Lo,bool,
Shell,Auger,MIS,MAS A1,332,A1 Rt Wnch Bitter End,bool,
Shell,Auger,MIS,MAS A1,333,A1 Combiner Vlv Status,bool,
Shell,Auger,MIS,MAS A1,334,A1 Combiner Vlv Opn/Cls,bool,
Shell,Auger,MIS,MAS A1,335,A1 Lft Wnch Control Loc,bool,
Shell,Auger,MIS,MAS A1,336,A1 Lft Wnch Delta,ft,
Shell,Auger,MIS,MAS A1,337,A1 Lft Wnch Speed,percent,
Shell,Auger,MIS,MAS A1,338,A1 Lft Wnch Direction,code,
Shell,Auger,MIS,MAS A1,339,A1 Rt Wnch Delta,ft,
Shell,Auger,MIS,MAS A1,340,A1 Rt Wnch Speed,percent,
Shell,Auger,MIS,MAS A1,341,A1 Rt Wnch Direction,code,
Shell,Auger,MIS,MAS A1,342,A1 Lft Wnch Reset Cmd,bool,
Shell,Auger,MIS,MAS A1,343,A1 Lft Wnch Move Status,bool,
Shell,Auger,MIS,MAS A1,344,A1 Rt Wnch Reset Cmd,bool,
Shell,Auger,MIS,MAS A1,345,A1 Rt Wnch Move Status,bool,
Shell,Auger,MIS,MAS A1,346,A1 Lft Wnch Ft Down Cntr,ft,
Shell,Auger,MIS,MAS A1,347,A1 Rt Wnch Ft Down Cntr,ft,
Shell,Auger,MIS,MAS A2,348,A5 Heat Exchr Status,bool,"Tendon A5 Channels, from TIS."
Shell,Auger,MIS,MAS A2,349,A5 Heat Exchr Byp Status,bool,
Shell,Auger,MIS,MAS A2,350,A5 Rsvr Oil Tmp Hi Alrm,bool,
Shell,Auger,MIS,MAS A2,351,A5 Rsvr Oil Lvl Lo Alrm,bool,
Shell,Auger,MIS,MAS A2,352,A5 Rsvr Oil Lvl LoLo Alrm,bool,
Shell,Auger,MIS,MAS A2,353,A5 Rsvr Oil Tmp Lo Alrm,bool,
Shell,Auger,MIS,MAS A2,354,A5 Lft Wnch Alrm,bool,
Shell,Auger,MIS,MAS A2,355,A5 Lft Wnch Pendant Status,bool,
Shell,Auger,MIS,MAS A2,356,A5 Lft Wnch Start/Stop Cmd,bool,
Shell,Auger,MIS,MAS A2,357,A5 Lft Wnch Slack Alrm,bool,
Shell,Auger,MIS,MAS A2,358,A5 Lft Wnch Park Cmd,bool,
Shell,Auger,MIS,MAS A2,359,A5 Lft Wnch Status 0,bool,
Shell,Auger,MIS,MAS A2,360,A5 Lft Wnch Status 1,bool,
Shell,Auger,MIS,MAS A2,361,A5 Rt Wnch Alrm,bool,
Shell,Auger,MIS,MAS A2,362,A5 Rt Wnch Pendant Status,bool,
Shell,Auger,MIS,MAS A2,363,A5 Rt Wnch Start/Stop Cmd,bool,
Shell,Auger,MIS,MAS A2,364,A5 Rt Wnch Park Cmd,bool,
Shell,Auger,MIS,MAS A2,365,A5 Rt Wnch Slack Alrm,bool,
Shell,Auger,MIS,MAS A2,366,A5 Rt Wnch Status 0,bool,
Shell,Auger,MIS,MAS A2,367,A5 Rt Wnch Status 1,bool,
Shell,Auger,MIS,MAS A2,368,A5 Aux Pmp M1 Status,bool,
Shell,Auger,MIS,MAS A2,369,A5 Aux Pmp M1 Byp Status,bool,
Shell,Auger,MIS,MAS A2,370,A5 Aux Pmp M1 Start Cmd,bool,
Shell,Auger,MIS,MAS A2,371,A5 Aux Pmp M1 Stop Cmd,bool,
Shell,Auger,MIS,MAS A2,372,A5 Aux Pmp M3 Status,bool,
Shell,Auger,MIS,MAS A2,373,A5 Aux Pmp M3 Byp Status,bool,
Shell,Auger,MIS,MAS A2,374,A5 Aux Pmp M3 Start Cmd,bool,
Shell,Auger,MIS,MAS A2,375,A5 Aux Pmp M3 Stop Cmd,bool,
Shell,Auger,MIS,MAS A2,376,A5 Main Pmp M2 Status,bool,
Shell,Auger,MIS,MAS A2,377,A5 Main Pmp M2 Intlk Alrm,bool,
Shell,Auger,MIS,MAS A2,378,A5 Main Pmp M2 Start Cmd,bool,
Shell,Auger,MIS,MAS A2,379,A5 Main Pmp M2 Stop Cmd,bool,
Shell,Auger,MIS,MAS A2,380,A5 Main Pmp M2 Byp Status,bool,
Shell,Auger,MIS,MAS A2,381,A5 M2 Mot Temp Hi Alrm,bool,
Shell,Auger,MIS,MAS A2,382,A5 Main Pmp M4 Status,bool,
Shell,Auger,MIS,MAS A2,383,A5 Main Pmp M4 Intlk Alrm,bool,
Shell,Auger,MIS,MAS A2,384,A5 Main Pmp M4 Start Cmd,bool,
Shell,Auger,MIS,MAS A2,385,A5 Main Pmp M4 Stop Cmd,bool,
Shell,Auger,MIS,MAS A2,386,A5 Main Pmp M4 Byp Status,bool,
Shell,Auger,MIS,MAS A2,387,A5 M4 Mot Temp Hi Alrm,bool,
Shell,Auger,MIS,MAS A2,388,A5 Lft Wnch Reel Pend Stat,bool,
Shell,Auger,MIS,MAS A2,389,A5 Lft Wnch Reel Dog Stat,bool,
Shell,Auger,MIS,MAS A2,390,A5 Lft Wnch Reel Brk Stat,bool,
Shell,Auger,MIS,MAS A2,391,A5 Lft Wnch Reel Oil Lo,bool,
Shell,Auger,MIS,MAS A2,392,A5 Lft Wnch Bitter End,bool,
Shell,Auger,MIS,MAS A2,393,A5 Rt Wnch Reel Pend Stat,bool,
Shell,Auger,MIS,MAS A2,394,A5 Rt Wnch Reel Dog Stat,bool,
Shell,Auger,MIS,MAS A2,395,A5 Rt Wnch Reel Brk Stat,bool,
Shell,Auger,MIS,MAS A2,396,A5 Rt Wnch Reel Oil Lo,bool,
Shell,Auger,MIS,MAS A2,397,A5 Rt Wnch Bitter End,bool,
Shell,Auger,MIS,MAS A2,398,A5 Combiner Vlv Status,bool,
Shell,Auger,MIS,MAS A2,399,A5 Combiner Vlv Opn/Cls,bool,
Shell,Auger,MIS,MAS A2,400,A5 Lft Wnch Control Loc,bool,
Shell,Auger,MIS,MAS A2,401,A5 Lft Wnch Delta,ft,
Shell,Auger,MIS,MAS A2,402,A5 Lft Wnch Speed,percent,
Shell,Auger,MIS,MAS A2,403,A5 Lft Wnch Direction,code,
Shell,Auger,MIS,MAS A2,404,A5 Rt Wnch Delta,ft,
Shell,Auger,MIS,MAS A2,405,A5 Rt Wnch Speed,percent,
Shell,Auger,MIS,MAS A2,406,A5 Rt Wnch Direction,code,
Shell,Auger,MIS,MAS A2,407,A5 Lft Wnch Reset Cmd,bool,
Shell,Auger,MIS,MAS A2,408,A5 Lft Wnch Move Status,bool,
Shell,Auger,MIS,MAS A2,409,A5 Rt Wnch Reset Cmd,bool,
Shell,Auger,MIS,MAS A2,410,A5 Rt Wnch Move Status,bool,
Shell,Auger,MIS,MAS A2,411,A5 Lft Wnch Ft Down Cntr,ft,
Shell,Auger,MIS,MAS A2,412,A5 Rt Wnch Ft Down Cntr,ft,
Shell,Auger,MIS,MAS E1,413,E1 Heat Exchr Status,bool,"Tendon E1 Channels, from TIS."
Shell,Auger,MIS,MAS E1,414,E1 Heat Exchr Byp Status,bool,
Shell,Auger,MIS,MAS E1,415,E1 Rsvr Oil Tmp Hi Alrm,bool,
Shell,Auger,MIS,MAS E1,416,E1 Rsvr Oil Lvl Lo Alrm,bool,
Shell,Auger,MIS,MAS E1,417,E1 Rsvr Oil Lvl LoLo Alrm,bool,
Shell,Auger,MIS,MAS E1,418,E1 Rsvr Oil Tmp Lo Alrm,bool,
Shell,Auger,MIS,MAS E1,419,E1 Lft Wnch Alrm,bool,
Shell,Auger,MIS,MAS E1,420,E1 Lft Wnch Pendant Status,bool,
Shell,Auger,MIS,MAS E1,421,E1 Lft Wnch Start/Stop Cmd,bool,
Shell,Auger,MIS,MAS E1,422,E1 Lft Wnch Slack Alrm,bool,
Shell,Auger,MIS,MAS E1,423,E1 Lft Wnch Park Cmd,bool,
Shell,Auger,MIS,MAS E1,424,E1 Lft Wnch Status 0,bool,
Shell,Auger,MIS,MAS E1,425,E1 Lft Wnch Status 1,bool,
Shell,Auger,MIS,MAS E1,426,E1 Rt Wnch Alrm,bool,
Shell,Auger,MIS,MAS E1,427,E1 Rt Wnch Pendant Status,bool,
Shell,Auger,MIS,MAS E1,428,E1 Rt Wnch Start/Stop Cmd,bool,
Shell,Auger,MIS,MAS E1,429,E1 Rt Wnch Park Cmd,bool,
Shell,Auger,MIS,MAS E1,430,E1 Rt Wnch Slack Alrm,bool,
Shell,Auger,MIS,MAS E1,431,E1 Rt Wnch Status 0,bool,
Shell,Auger,MIS,MAS E1,432,E1 Rt Wnch Status 1,bool,
Shell,Auger,MIS,MAS E1,433,E1 Aux Pmp M1 Status,bool,
Shell,Auger,MIS,MAS E1,434,E1 Aux Pmp M1 Byp Status,bool,
Shell,Auger,MIS,MAS E1,435,E1 Aux Pmp M1 Start Cmd,bool,
Shell,Auger,MIS,MAS E1,436,E1 Aux Pmp M1 Stop Cmd,bool,
Shell,Auger,MIS,MAS E1,437,E1 Aux Pmp M3 Status,bool,
Shell,Auger,MIS,MAS E1,438,E1 Aux Pmp M3 Byp Status,bool,
Shell,Auger,MIS,MAS E1,439,E1 Aux Pmp M3 Start Cmd,bool,
Shell,Auger,MIS,MAS E1,440,E1 Aux Pmp M3 Stop Cmd,bool,
Shell,Auger,MIS,MAS E1,441,E1 Main Pmp M2 Status,bool,
Shell,Auger,MIS,MAS E1,442,E1 Main Pmp M2 Intlk Alrm,bool,
Shell,Auger,MIS,MAS E1,443,E1 Main Pmp M2 Start Cmd,bool,
Shell,Auger,MIS,MAS E1,444,E1 Main Pmp M2 Stop Cmd,bool,
Shell,Auger,MIS,MAS E1,445,E1 Main Pmp M2 Byp Status,bool,
Shell,Auger,MIS,MAS E1,446,E1 M2 Mot Temp Hi Alrm,bool,
Shell,Auger,MIS,MAS E1,447,E1 Main Pmp M4 Status,bool,
Shell,Auger,MIS,MAS E1,448,E1 Main Pmp M4 Intlk Alrm,bool,
Shell,Auger,MIS,MAS E1,449,E1 Main Pmp M4 Start Cmd,bool,
Shell,Auger,MIS,MAS E1,450,E1 Main Pmp M4 Stop Cmd,bool,
Shell,Auger,MIS,MAS E1,451,E1 Main Pmp M4 Byp Status,bool,
Shell,Auger,MIS,MAS E1,452,E1 M4 Mot Temp Hi Alrm,bool,
Shell,Auger,MIS,MAS E1,453,E1 Lft Wnch Reel Pend Stat,bool,
Shell,Auger,MIS,MAS E1,454,E1 Lft Wnch Reel Dog Stat,bool,
Shell,Auger,MIS,MAS E1,455,E1 Lft Wnch Reel Brk Stat,bool,
Shell,Auger,MIS,MAS E1,456,E1 Lft Wnch Reel Oil Lo,bool,
Shell,Auger,MIS,MAS E1,457,E1 Lft Wnch Bitter End,bool,
Shell,Auger,MIS,MAS E1,458,E1 Rt Wnch Reel Pend Stat,bool,
Shell,Auger,MIS,MAS E1,459,E1 Rt Wnch Reel Dog Stat,bool,
Shell,Auger,MIS,MAS E1,460,E1 Rt Wnch Reel Brk Stat,bool,
Shell,Auger,MIS,MAS E1,461,E1 Rt Wnch Reel Oil Lo,bool,
Shell,Auger,MIS,MAS E1,462,E1 Rt Wnch Bitter End,bool,
Shell,Auger,MIS,MAS E1,463,E1 Combiner Vlv Status,bool,
Shell,Auger,MIS,MAS E1,464,E1 Combiner Vlv Opn/Cls,bool,
Shell,Auger,MIS,MAS E1,465,E1 Lft Wnch Control Loc,bool,
Shell,Auger,MIS,MAS E1,466,E1 Lft Wnch Delta,ft,
Shell,Auger,MIS,MAS E1,467,E1 Lft Wnch Speed,percent,
Shell,Auger,MIS,MAS E1,468,E1 Lft Wnch Direction,code,
Shell,Auger,MIS,MAS E1,469,E1 Rt Wnch Delta,ft,
Shell,Auger,MIS,MAS E1,470,E1 Rt Wnch Speed,percent,
Shell,Auger,MIS,MAS E1,471,E1 Rt Wnch Direction,code,
Shell,Auger,MIS,MAS E1,472,E1 Lft Wnch Reset Cmd,bool,
Shell,Auger,MIS,MAS E1,473,E1 Lft Wnch Move Status,bool,
Shell,Auger,MIS,MAS E1,474,E1 Rt Wnch Reset Cmd,bool,
Shell,Auger,MIS,MAS E1,475,E1 Rt Wnch Move Status,bool,
Shell,Auger,MIS,MAS E1,476,E1 Lft Wnch Ft Down Cntr,ft,
Shell,Auger,MIS,MAS E1,477,E1 Rt Wnch Ft Down Cntr,ft,
Shell,Auger,MIS,MAS E5,478,E5 Heat Exchr Status,bool,"Tendon E5 Channels, from TIS."
Shell,Auger,MIS,MAS E5,479,E5 Heat Exchr Byp Status,bool,
Shell,Auger,MIS,MAS E5,480,E5 Rsvr Oil Tmp Hi Alrm,bool,
Shell,Auger,MIS,MAS E5,481,E5 Rsvr Oil Lvl Lo Alrm,bool,
Shell,Auger,MIS,MAS E5,482,E5 Rsvr Oil Lvl LoLo Alrm,bool,
Shell,Auger,MIS,MAS E5,483,E5 Rsvr Oil Tmp Lo Alrm,bool,
Shell,Auger,MIS,MAS E5,484,E5 Lft Wnch Alrm,bool,
Shell,Auger,MIS,MAS E5,485,E5 Lft Wnch Pendant Status,bool,
Shell,Auger,MIS,MAS E5,486,E5 Lft Wnch Start/Stop Cmd,bool,
Shell,Auger,MIS,MAS E5,487,E5 Lft Wnch Slack Alrm,bool,
Shell,Auger,MIS,MAS E5,488,E5 Lft Wnch Park Cmd,bool,
Shell,Auger,MIS,MAS E5,489,E5 Lft Wnch Status 0,bool,
Shell,Auger,MIS,MAS E5,490,E5 Lft Wnch Status 1,bool,
Shell,Auger,MIS,MAS E5,491,E5 Rt Wnch Alrm,bool,
Shell,Auger,MIS,MAS E5,492,E5 Rt Wnch Pendant Status,bool,
Shell,Auger,MIS,MAS E5,493,E5 Rt Wnch Start/Stop Cmd,bool,
Shell,Auger,MIS,MAS E5,494,E5 Rt Wnch Park Cmd,bool,
Shell,Auger,MIS,MAS E5,495,E5 Rt Wnch Slack Alrm,bool,
Shell,Auger,MIS,MAS E5,496,E5 Rt Wnch Status 0,bool,
Shell,Auger,MIS,MAS E5,497,E5 Rt Wnch Status 1,bool,
Shell,Auger,MIS,MAS E5,498,E5 Aux Pmp M1 Status,bool,
Shell,Auger,MIS,MAS E5,499,E5 Aux Pmp M1 Byp Status,bool,
Shell,Auger,MIS,MAS E5,500,E5 Aux Pmp M1 Start Cmd,bool,
Shell,Auger,MIS,MAS E5,501,E5 Aux Pmp M1 Stop Cmd,bool,
Shell,Auger,MIS,MAS E5,502,E5 Aux Pmp M3 Status,bool,
Shell,Auger,MIS,MAS E5,503,E5 Aux Pmp M3 Byp Status,bool,
Shell,Auger,MIS,MAS E5,504,E5 Aux Pmp M3 Start Cmd,bool,
Shell,Auger,MIS,MAS E5,505,E5 Aux Pmp M3 Stop Cmd,bool,
Shell,Auger,MIS,MAS E5,506,E5 Main Pmp M2 Status,bool,
Shell,Auger,MIS,MAS E5,507,E5 Main Pmp M2 Intlk Alrm,bool,
Shell,Auger,MIS,MAS E5,508,E5 Main Pmp M2 Start Cmd,bool,
Shell,Auger,MIS,MAS E5,509,E5 Main Pmp M2 Stop Cmd,bool,
Shell,Auger,MIS,MAS E5,510,E5 Main Pmp M2 Byp Status,bool,
Shell,Auger,MIS,MAS E5,511,E5 M2 Mot Temp Hi Alrm,bool,
Shell,Auger,MIS,MAS E5,512,E5 Main Pmp M4 Status,bool,
Shell,Auger,MIS,MAS E5,513,E5 Main Pmp M4 Intlk Alrm,bool,
Shell,Auger,MIS,MAS E5,514,E5 Main Pmp M4 Start Cmd,bool,
Shell,Auger,MIS,MAS E5,515,E5 Main Pmp M4 Stop Cmd,bool,
Shell,Auger,MIS,MAS E5,516,E5 Main Pmp M4 Byp Status,bool,
Shell,Auger,MIS,MAS E5,517,E5 M4 Mot Temp Hi Alrm,bool,
