client,facility,system,device,channo,channame,chanunits,description
BP,Atlantis,IMMS,Volume,225,BW 416 SW Pntn Tank Volume,ft^3    ,BW 416 SW Pntn Tank Volume ft^3
BP,Atlantis,IMMS,Weight,226,BW 416 SW Pntn Tank Weight,kips    ,BW 416 SW Pntn Tank Weight in kips
BP,Atlantis,IMMS,Level,227,BW 452 SW Col Tank Level  ,ft      ,BW 452 SW Col Tank Level in ft 
BP,Atlantis,IMMS,Volume,228,BW 452 SW Col Tank Volume ,ft^3    ,BW 452 SW Col Tank Volume ft^3 
BP,Atlantis,IMMS,Weight,229,BW 452 SW Col Tank Weight ,kips    ,BW 452 SW Col Tank Weight in kips
BP,Atlantis,IMMS,Level,230,BW 454 SW Col Tank Level  ,ft      ,BW 454 SW Col Tank Level in ft
BP,Atlantis,IMMS,Volume,231,BW 454 SW Col Tank Volume ,ft^3    ,BW 454 SW Col Tank Volume ft^3 
BP,Atlantis,IMMS,Weight,232,BW 454 SW Col Tank Weight ,kips    ,BW 454 SW Col Tank Weight in kips
BP,Atlantis,IMMS,Boolean,233,NW Blst SeaH2O Inlet Valve,bool    ,NW Blst SeaH2O Inlet Valve in boolean
BP,Atlantis,IMMS,Boolean,234,NW Quad Tanks Hdr Fill Vlv,bool    ,NW Quad Tanks Hdr Fill Vlv in boolean
BP,Atlantis,IMMS,Boolean,235,NW-SW Quadrants X-Over Vlv,bool    ,NW-SW Quadrants X-Over Vlv in boolean
BP,Atlantis,IMMS,Boolean,236,BW 103 NW Pntn Tank Valve ,bool    ,BW 103 NW Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,237,BW 105 NW Pntn Tank Valve ,bool    ,BW 105 NW Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,238,BW 109 NW Trim Tank Valve ,bool    ,BW 109 NW Trim Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,239,BW 111 NW Pntn Tank Valve ,bool    ,BW 111 NW Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,240,BW 113 NW Pntn Tank Valve ,bool    ,BW 113 NW Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,241,BW 115 NW Pntn Tank Valve ,bool    ,BW 115 NW Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,242,BW 117 NW Pntn Tank Valve ,bool    ,BW 117 NW Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,243,BW 114 NW Pntn Tank Valve ,bool    ,BW 114 NW Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,244,BW 116 NW Pntn Tank Valve ,bool    ,BW 116 NW Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,245,BW 118 NW Pntn Tank Valve ,bool    ,BW 118 NW Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,246,NW Col Tanks Outlet Valve ,bool    ,NW Col Tanks Outlet Valve in boolean
BP,Atlantis,IMMS,Boolean,247,NW Col Tanks Inlet Valve  ,bool    ,NW Col Tanks Inlet Valve in boolean
BP,Atlantis,IMMS,Boolean,248,NW Blst Overboard Valve   ,bool    ,NW Blst Overboard Valve in boolean
BP,Atlantis,IMMS,Boolean,249,NW Blst Ovbd/Vent Int Vlv ,bool    ,NW Blst Ovbd/Vent Int Vlv in boolean
BP,Atlantis,IMMS,Boolean,250,NW Blst Pump 1A Suct Vlv  ,bool    ,NW Blst Pump 1A Suct Vlv  in boolean
BP,Atlantis,IMMS,Boolean,251,NW Blst Pump 1B Suct Vlv  ,bool    ,NW Blst Pump 1B Suct Vlv  in boolean
BP,Atlantis,IMMS,Boolean,252,NW Blst Pump 1A Dsch Vlv  ,bool    ,NW Blst Pump 1A Dsch Vlv  in boolean
BP,Atlantis,IMMS,Boolean,253,NW Blst Pump 1B Dsch Vlv  ,bool    ,NW Blst Pump 1B Dsch Vlv in boolean 
BP,Atlantis,IMMS,Boolean,254,NW Blst/De-Blst 3-Way Vlv ,bool    ,NW Blst/De-Blst 3-Way Vlv in boolean
BP,Atlantis,IMMS,Boolean,255,NW Bilge Pump Rm 107 Vlv  ,bool    ,NW Bilge Pump Rm 107 Vlv  in boolean
BP,Atlantis,IMMS,Boolean,256,NW Bilge Pump Rm 108 Vlv  ,bool    ,NW Bilge Pump Rm 108 Vlv in boolean 
BP,Atlantis,IMMS,Boolean,257,NW Emer Blst Bilge Pump   ,bool    ,NW Emer Blst Bilge Pump  in boolean 
BP,Atlantis,IMMS,Boolean,258,NE Blst SeaH2O Inlet Vlv  ,bool    ,NE Blst SeaH2O Inlet Vlv in boolean 
BP,Atlantis,IMMS,Boolean,259,NE Quad Tanks Hdr Fill Vlv,bool    ,NE Quad Tanks Hdr Fill Vlv in boolean
BP,Atlantis,IMMS,Boolean,260,NE-NW Quadrants X-Over Vlv,bool    ,NE-NW Quadrants X-Over Vlv in boolean
BP,Atlantis,IMMS,Boolean,261,BW 203 NE Pntn Tank Valve ,bool    ,BW 203 NE Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,262,BW 205 NE Pntn Tank Valve ,bool    ,BW 205 NE Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,263,BW 209 NE Trim Tank Valve ,bool    ,BW 209 NE Trim Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,264,BW 211 NE Pntn Tank Valve ,bool    ,BW 211 NE Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,265,BW 213 NE Pntn Tank Valve ,bool    ,BW 213 NE Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,266,BW 215 NE Pntn Tank Valve ,bool    ,BW 215 NE Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,267,BW 217 NE Pntn Tank Valve ,bool    ,BW 217 NE Pntn Tank Valve in boolean 
BP,Atlantis,IMMS,Boolean,268,BW 216 NE Pntn Tank Valve ,bool    ,BW 216 NE Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,269,BW 214 NE Pntn Tank Valve ,bool    ,BW 214 NE Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,270,BW 218 NE Pntn Tank Valve ,bool    ,BW 218 NE Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,271,NE Col Tanks Outlet Valve ,bool    ,NE Col Tanks Outlet Valve in boolean
BP,Atlantis,IMMS,Boolean,272,NE Col Tanks Inlet Valve  ,bool    ,NE Col Tanks Inlet Valve in boolean
BP,Atlantis,IMMS,Boolean,273,NE Blst Overboard Valve   ,bool    ,NE Blst Overboard Valve in boolean  
BP,Atlantis,IMMS,Boolean,274,NE Blst Ovbd/Vent Int Vlv ,bool    ,NE Blst Ovbd/Vent Int Vlv in boolean
BP,Atlantis,IMMS,Boolean,275,NE Blst Pump 1C Suct Vlv  ,bool    ,NE Blst Pump 1C Suct Vlv in boolean
BP,Atlantis,IMMS,Boolean,276,NE Blst Pump 1D Suct Vlv  ,bool    ,NE Blst Pump 1D Suct Vlv in boolean
BP,Atlantis,IMMS,Boolean,277,NE Blst Pump 1C Dsch Vlv  ,bool    ,NE Blst Pump 1C Dsch Vlv in boolean 
BP,Atlantis,IMMS,Boolean,278,NE Blst Pump 1D Dsch Vlv  ,bool    ,NE Blst Pump 1D Dsch Vlv in boolean
BP,Atlantis,IMMS,Boolean,279,NE Blst/De-Blst 3-Way Vlv ,bool    ,NE Blst/De-Blst 3-Way Vlv in boolean
BP,Atlantis,IMMS,Boolean,280,NE Bilge Pump Rm 207 Vlv  ,bool    ,NE Bilge Pump Rm 207 Vlv in boolean
BP,Atlantis,IMMS,Boolean,281,NE Bilge Pump Rm 208 Vlv  ,bool    ,NE Bilge Pump Rm 208 Vlv in boolean
BP,Atlantis,IMMS,Boolean,282,NE Emer Blst Bilge Pump   ,bool    ,NE Emer Blst Bilge Pump in boolean
BP,Atlantis,IMMS,Boolean,283,SE Blst SeaH2O Inlet Valve,bool    ,SE Blst SeaH2O Inlet Valve in boolean
BP,Atlantis,IMMS,Boolean,284,SE Quad Tanks Hdr Fill Vlv,bool    ,SE Quad Tanks Hdr Fill Vlv in boolean
BP,Atlantis,IMMS,Boolean,285,SE-NE Quadrants X-Over Vlv,bool    ,SE-NE Quadrants X-Over Vlv in boolean
BP,Atlantis,IMMS,Boolean,286,BW 303 SE Pntn Tank Valve ,bool    ,BW 303 SE Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,287,BW 305 SE Pntn Tank Valve ,bool    ,BW 305 SE Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,288,BW 309 SE Trim Tank Valve ,bool    ,BW 309 SE Trim Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,289,BW 311 SE Pntn Tank Valve ,bool    ,BW 311 SE Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,290,BW 304 SE Pntn Tank Valve ,bool    ,BW 304 SE Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,291,BW 306 SE Pntn Tank Valve ,bool    ,BW 306 SE Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,292,BW 314 SE Pntn Tank Valve ,bool    ,BW 314 SE Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,293,BW 316 SE Pntn Tank Valve ,bool    ,BW 316 SE Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,294,SE Col Tanks Outlet Valve ,bool    ,SE Col Tanks Outlet Valve in boolean
BP,Atlantis,IMMS,Boolean,295,SE Col Tanks Inlet Valve  ,bool    ,SE Col Tanks Inlet Valve in boolean
BP,Atlantis,IMMS,Boolean,296,SE Blst Overboard Valve   ,bool    ,SE Blst Overboard Valve in boolean
BP,Atlantis,IMMS,Boolean,297,SE Blst Ovbd/Vent Int Vlv ,bool    ,SE Blst Ovbd/Vent Int Vlv in boolean
BP,Atlantis,IMMS,Boolean,298,SE Blst Pump 1E Suct Vlv  ,bool    ,SE Blst Pump 1E Suct Vlv in boolean
BP,Atlantis,IMMS,Boolean,299,SE Blst Pump 1F Suct Vlv  ,bool    ,SE Blst Pump 1F Suct Vlv in boolean
BP,Atlantis,IMMS,Boolean,300,SE Blst Pump 1E Dsch Vlv  ,bool    ,SE Blst Pump 1E Dsch Vlv in boolean
BP,Atlantis,IMMS,Boolean,301,SE Blst Pump 1F Dsch Vlv  ,bool    ,SE Blst Pump 1F Dsch Vlv in boolean
BP,Atlantis,IMMS,Boolean,302,SE Blst/De-Blst 3-Way Vlv ,bool    ,SE Blst/De-Blst 3-Way Vlv in boolean
BP,Atlantis,IMMS,Boolean,303,SE Bilge Pump Rm 307 Vlv  ,bool    ,SE Bilge Pump Rm 307 Vlv in boolean
BP,Atlantis,IMMS,Boolean,304,SE Bilge Pump Rm 308 Vlv  ,bool    ,SE Bilge Pump Rm 308 Vlv in boolean
BP,Atlantis,IMMS,Boolean,305,SE Emer Blst Bilge Pump   ,bool    ,SE Emer Blst Bilge Pump in boolean
BP,Atlantis,IMMS,Boolean,306,SW Blst SeaH20 Inlet Valve,bool    ,SW Blst SeaH20 Inlet Valve in boolean
BP,Atlantis,IMMS,Boolean,307,SW Quad Tanks Hdr Fill Vlv,bool    ,SW Quad Tanks Hdr Fill Vlv in boolean
BP,Atlantis,IMMS,Boolean,308,SW-SE Quadrants X-Over Vlv,bool    ,SW-SE Quadrants X-Over Vlv in boolean
BP,Atlantis,IMMS,Boolean,309,BW 401 SW Pntn Tank Valve ,bool    ,BW 401 SW Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,310,BW 403 SW Pntn Tank Valve ,bool    ,BW 403 SW Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,311,BW 405 SW Pntn Tank Valve ,bool    ,BW 405 SW Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,312,BW 409 SW Trim Tank Valve ,bool    ,BW 409 SW Trim Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,313,BW 411 SW Pntn Tank Valve ,bool    ,BW 411 SW Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,314,BW 413 SW Pntn Tank Valve ,bool    ,BW 413 SW Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,315,BW 415 SW Pntn Tank Valve ,bool    ,BW 415 SW Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,316,BW 402 SW Pntn Tank Valve ,bool    ,BW 402 SW Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,317,BW 404 SW Pntn Tank Valve ,bool    ,BW 404 SW Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,318,BW 406 SW Pntn Tank Valve ,bool    ,BW 406 SW Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,319,BW 416 SW Pntn Tank Valve ,bool    ,BW 416 SW Pntn Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,320,SW Col Tanks Outlet Valve ,bool    ,SW Col Tanks Outlet Valve in boolean
BP,Atlantis,IMMS,Boolean,321,SW Col Tanks Inlet Valve  ,bool    ,SW Col Tanks Inlet Valve  in boolean
BP,Atlantis,IMMS,Boolean,322,SW Blst Overboad Valve    ,bool    ,SW Blst Overboad Valve in boolean
BP,Atlantis,IMMS,Boolean,323,SW Blst Ovbd/Vent Int Vlv ,bool    ,SW Blst Ovbd/Vent Int Vlv in boolean
BP,Atlantis,IMMS,Boolean,324,SW Blst Pump 1G Suct Vlv  ,bool    ,SW Blst Pump 1G Suct Vlv in boolean
BP,Atlantis,IMMS,Boolean,325,SW Blst Pump 1H Suct Vlv  ,bool    ,SW Blst Pump 1H Suct Vlv in boolean
BP,Atlantis,IMMS,Boolean,326,SW Blst Pump 1G Dsch Vlv  ,bool    ,SW Blst Pump 1G Dsch Vlv in boolean
BP,Atlantis,IMMS,Boolean,327,SW Blst Pump 1H Dsch Vlv  ,bool    ,SW Blst Pump 1H Dsch Vlv in boolean
BP,Atlantis,IMMS,Boolean,328,SW Blst/De-Blst 3-Way Vlv ,bool    ,SW Blst/De-Blst 3-Way Vlv in boolean
BP,Atlantis,IMMS,Boolean,329,SW Bilge Pump Rm 407 Vlv  ,bool    ,SW Bilge Pump Rm 407 Vlv in boolean
BP,Atlantis,IMMS,Boolean,330,SW Bilge Pump Rm 408 Vlv  ,bool    ,SW Bilge Pump Rm 408 Vlv in boolean
BP,Atlantis,IMMS,Boolean,331,SW Emer Blst Bilge Pump   ,bool    ,SW Emer Blst Bilge Pump in boolean
BP,Atlantis,IMMS,Boolean,332,BW 152 NW Col Tank Valve  ,bool    ,BW 152 NW Col Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,333,BW 154 NW Col Tank Valve  ,bool    ,BW 154 NW Col Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,334,BW 252 NE Col Tank Valve  ,bool    ,BW 252 NE Col Tank Valve  in boolean
BP,Atlantis,IMMS,Boolean,335,BW 254 NE Col Tank Valve  ,bool    ,BW 254 NE Col Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,336,BW 352 SE Col Tank Valve  ,bool    ,BW 352 SE Col Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,337,BW 354 SE Col Tank Valve  ,bool    ,BW 354 SE Col Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,338,BW 452 SW Col Tank Valve  ,bool    ,BW 452 SW Col Tank Valve in boolean
BP,Atlantis,IMMS,Boolean,339,BW 454 SW Col Tank Valve  ,bool    ,BW 454 SW Col Tank Valve in boolean 
BP,Atlantis,IMMS,Level,340,ABJ 9810 Asphaltene Inhib ,ft      ,ABJ 9810 Asphaltene Inhib in ft
BP,Atlantis,IMMS,Level,341,ABJ 9830 Corr Scale Inhib ,ft      ,ABJ 9830 Corr Scale Inhib in ft
BP,Atlantis,IMMS,Level,342,ABJ 2290 Lube Boost Comp1 ,ft      ,ABJ 2290 Lube Boost Comp1 in ft
BP,Atlantis,IMMS,Level,343,ABJ 2390 Lube Boost Comp2 ,ft      ,ABJ 2390 Lube Boost Comp2 in ft
BP,Atlantis,IMMS,Level,344,ABJ 2530 Boost Compr Lube ,ft      ,ABJ 2530 Boost Compr Lube in ft
BP,Atlantis,IMMS,Level,345,MBF 2210 Suct Scrubber IP1,ft      ,MBF 2210 Suct Scrubber IP1 in ft
BP,Atlantis,IMMS,Level,346,MBF 2310 Suct Scrubber IP2,ft      ,MBF 2310 Suct Scrubber IP2 in ft
BP,Atlantis,IMMS,Level,347,ABJ 4910 O2 Scavenger Tank,ft      ,ABJ 4910 O2 Scavenger Tank in ft
BP,Atlantis,IMMS,Level,348,ABJ 4920 Methanol Minox Tk,ft      ,ABJ 4920 Methanol Minox Tk in ft
BP,Atlantis,IMMS,Level,349,MBJ 7150 Cool Medium Expan,ft      ,MBJ 7150 Cool Medium Expan in ft
BP,Atlantis,IMMS,Level,350,MBK 1180 Crude Treater Tr1,ft      ,MBK 1180 Crude Treater Tr1 in ft
BP,Atlantis,IMMS,Level,351,MBK 1280 Crude Treater Tr2,ft      ,MBK 1280 Crude Treater Tr2 in ft
BP,Atlantis,IMMS,Level,352,MBD 1170 Crd Ttr Degas Tr1,ft      ,MBD 1170 Crd Ttr Degas Tr1 in ft
BP,Atlantis,IMMS,Level,353,MBD 1270 Crd Ttr Degas Tr2,ft      ,MBD 1270 Crd Ttr Degas Tr2 in ft
BP,Atlantis,IMMS,Level,354,ABJ 7890 Turbine Run Tank ,ft      ,ABJ 7890 Turbine Run Tank in ft
BP,Atlantis,IMMS,Level,355,MBD 1195 Dry Oil Tank     ,ft      ,MBD 1195 Dry Oil Tank in ft
BP,Atlantis,IMMS,Level,356,ABJ 2690 Lube RD Exp Comp1,ft      ,ABJ 2690 Lube RD Exp Comp1 in ft
BP,Atlantis,IMMS,Level,357,ABJ 2790 Lube RD Exp Comp2,ft      ,ABJ 2790 Lube RD Exp Comp2 in ft
BP,Atlantis,IMMS,Level,358,ABJ 2930 Exp Comp Lube Oil,ft      ,ABJ 2930 Exp Comp Lube Oil in ft
BP,Atlantis,IMMS,Level,359,MBF 2610 Stg1 Sct Scrub C1,ft      ,MBF 2610 Stg1 Sct Scrub C1 in ft
BP,Atlantis,IMMS,Level,360,MBF 2660 Stg2 Sct Scrub C1,ft      ,MBF 2660 Stg2 Sct Scrub C1 in ft
BP,Atlantis,IMMS,Level,361,MBF 2710 Stg1 Sct Scrub C2,ft      ,MBF 2710 Stg1 Sct Scrub C2 in ft
BP,Atlantis,IMMS,Level,362,MBF 2760 Stg2 Sct Scrub C2,ft      ,MBF 2760 Stg2 Sct Scrub C2 in ft
BP,Atlantis,IMMS,Level,363,MBF 3510 Fuel Gas Scrubber,ft      ,MBF 3510 Fuel Gas Scrubber in ft
BP,Atlantis,IMMS,Level,364,MBD 4240 Floatation Cell  ,ft      ,MBD 4240 Floatation Cell in ft
BP,Atlantis,IMMS,Level,365,MAF 3020 Glycol Contct Tr1,ft      ,MAF 3020 Glycol Contct Tr1 in ft
BP,Atlantis,IMMS,Level,366,MAF 3025 Glycol Contct Tr2,ft      ,MAF 3025 Glycol Contct Tr2 in ft
BP,Atlantis,IMMS,Level,367,NBC 3110 Glycol Reboiler  ,ft      ,NBC 3110 Glycol Reboiler in ft
BP,Atlantis,IMMS,Level,368,MBJ 3210 Glycol Surge Tank,ft      ,MBJ 3210 Glycol Surge Tank in ft
BP,Atlantis,IMMS,Level,369,MBD 3290 Gly Vpor Cond Sep,ft      ,MBD 3290 Gly Vpor Cond Sep in ft
BP,Atlantis,IMMS,Level,370,MBJ 7210 Heat Medium Expan,ft      ,MBJ 7210 Heat Medium Expan in ft
BP,Atlantis,IMMS,Level,371,MBD 1120 IP Separator Tr 1,ft      ,MBD 1120 IP Separator Tr 1 in ft
BP,Atlantis,IMMS,Level,372,MBD 1220 Flotation Cell 2 ,ft      ,MBD 1220 Flotation Cell 2 in ft
BP,Atlantis,IMMS,Level,373,MBF 6800 LP Flare Scrubber,ft      ,MBF 6800 LP Flare Scrubber in ft
BP,Atlantis,IMMS,Level,374,MBF 6830 HP Flare Scrubber,ft      ,MBF 6830 HP Flare Scrubber in ft
BP,Atlantis,IMMS,Level,375,MBD 1140 LP Separator Tr 1,ft      ,MBD 1140 LP Separator Tr 1 in ft
BP,Atlantis,IMMS,Level,376,MDB 1240 LP Separator Tr 2,ft      ,MDB 1240 LP Separator Tr 2 in ft
BP,Atlantis,IMMS,Level,377,ABJ 9870 Sodium Nitrate Tk,ft      ,ABJ 9870 Sodium Nitrate Tk in ft
BP,Atlantis,IMMS,Level,378,ABJ 9890 Wax Inhibitor Tk ,ft      ,ABJ 9890 Wax Inhibitor Tk in ft
BP,Atlantis,IMMS,Level,379,ABJ 4710 Rev Demulsify Tk ,ft      ,ABJ 4710 Rev Demulsify Tk in ft
BP,Atlantis,IMMS,Level,380,ABJ 4720 H2O Clarifier Tk ,ft      ,ABJ 4720 H2O Clarifier Tk in ft
BP,Atlantis,IMMS,Level,381,MBJ 6950 Recovered Oil Tk ,ft      ,MBJ 6950 Recovered Oil Tk in ft
BP,Atlantis,IMMS,Level,382,ABJ 4730 Scale Inhibitr Tk,ft      ,ABJ 4730 Scale Inhibitr Tk in ft
BP,Atlantis,IMMS,Level,383,MBM 6110 1st Stg Sep Tower,ft      ,MBM 6110 1st Stg Sep Tower in ft
BP,Atlantis,IMMS,Level,384,MBM 6115 2nd Stg Sep Tower,ft      ,MBM 6115 2nd Stg Sep Tower in ft
BP,Atlantis,IMMS,Level,385,BBJ 5004 TGen1 Lube Oil Tk,ft      ,BBJ 5004 TGen1 Lube Oil Tk in ft
BP,Atlantis,IMMS,Level,386,BBJ 5034 TGen2 Lube Oil Tk,ft      ,BBJ 5034 TGen2 Lube Oil Tk in ft
BP,Atlantis,IMMS,Level,387,BBJ 5064 TGen3 Lube Oil Tk,ft      ,BBJ 5064 TGen3 Lube Oil Tk in ft
BP,Atlantis,IMMS,Level,388,ABJ 4610 Demulsify Str Tk ,ft      ,ABJ 4610 Demulsify Str Tk in ft
BP,Atlantis,IMMS,Level,389,ABJ 4620 Corr Inhibitr Gas,ft      ,ABJ 4620 Corr Inhibitr Gas in ft
BP,Atlantis,IMMS,Level,390,ABJ 4630 Defoamer Store Tk,ft      ,ABJ 4630 Defoamer Store Tk in ft
BP,Atlantis,IMMS,Level,391,ABJ 4640 Corr Inhibitr Oil,ft      ,ABJ 4640 Corr Inhibitr Oil in ft
BP,Atlantis,IMMS,Level,392,ABJ 0905 Clean HPU Rsrvoir,ft      ,ABJ 0905 Clean HPU Rsrvoir in ft
BP,Atlantis,IMMS,Level,393,ABJ 0906 Dirty HPU Rsrvoir,ft      ,ABJ 0906 Dirty HPU Rsrvoir in ft
BP,Atlantis,IMMS,Level,394,MBD 1010 Test Separator   ,ft      ,MBD 1010 Test Separator in ft
BP,Atlantis,IMMS,Level,395,MBF 1660 St1 Sct Scrb VRU1,ft      ,MBF 1660 St1 Sct Scrb VRU1 in ft
BP,Atlantis,IMMS,Level,396,ABJ 1680 VRU1 Lube Oil Tk ,ft      ,ABJ 1680 VRU1 Lube Oil Tk in ft
BP,Atlantis,IMMS,Level,397,MBJ 1620 VRU1 Seal Accumul,ft      ,MBJ 1620 VRU1 Seal Accumul in ft
BP,Atlantis,IMMS,Level,398,MBF 1760 St2 Sct Scrb VRU2,ft      ,MBF 1760 St2 Sct Scrb VRU2 in ft
BP,Atlantis,IMMS,Level,399,ABJ 1780 VRU2 Lube Oil Tk ,ft      ,ABJ 1780 VRU2 Lube Oil Tk in ft
BP,Atlantis,IMMS,Level,400,MBJ 1720 VRU2 Seal Accumul,ft      ,MBJ 1720 VRU2 Seal Accumul in ft
BP,Atlantis,IMMS,Level,401,MBJ 6715 Well Clean Up Tk ,ft      ,MBJ 6715 Well Clean Up Tk in ft
BP,Atlantis,IMMS,Level,402,ABJ 6317 H2O Inj Lube Oil1,ft      ,ABJ 6317 H2O Inj Lube Oil1 in ft
BP,Atlantis,IMMS,Level,403,ABJ 6318 H2O Inj Seal Oil1,ft      ,ABJ 6318 H2O Inj Seal Oil1 in ft
BP,Atlantis,IMMS,Level,404,ABJ 6417 H2O Inj Lube Oil2,ft      ,ABJ 6417 H2O Inj Lube Oil2 in ft
BP,Atlantis,IMMS,Level,405,ABJ 6418 H2O Inj Seal Oil2,ft      ,ABJ 6418 H2O Inj Seal Oil2 in ft
BP,Atlantis,IMMS,Level,406,ABJ 6000 H2O Injection Tk ,ft      ,ABJ 6000 H2O Injection Tk in ft
BP,Atlantis,IMMS,Level,407,BE 526 Bilge Water Tk Lvl ,ft      ,BE 526 Bilge Water Tk Lvl in ft
BP,Atlantis,IMMS,Level,408,BE 520 Bilge Water Tk Lvl ,ft      ,BE 520 Bilge Water Tk Lvl in ft
BP,Atlantis,IMMS,Level,409,DF 507 Aux Gen Top Dsl Tk ,ft      ,DF 507 Aux Gen Top Dsl Tk in ft
BP,Atlantis,IMMS,Level,410,DF 503 Aux Gen Bot Dsl Tk ,ft      ,DF 503 Aux Gen Bot Dsl Tk in ft
BP,Atlantis,IMMS,Level,411,DF 506 FireH2O Gen Top Dsl,ft      ,DF 506 FireH2O Gen Top Dsl in ft
BP,Atlantis,IMMS,Level,412,DF 504 FireH2O Gen Bot Dsl,ft      ,DF 504 FireH2O Gen Bot Dsl in ft
BP,Atlantis,IMMS,Level,413,DF 509 E Gen Top Dsl Tk   ,ft      ,DF 509 E Gen Top Dsl Tk  in ft
BP,Atlantis,IMMS,Level,414,DF 505 E Gen Bot Dsl Tk   ,ft      ,DF 505 E Gen Bot Dsl Tk in ft
BP,Atlantis,IMMS,Level,415,DF 502 Dsl Service Tk Lvl ,ft      ,DF 502 Dsl Service Tk Lvl in ft
BP,Atlantis,IMMS,Level,416,DF 501 Dsl Settling Tk Lvl,ft      ,DF 501 Dsl Settling Tk Lvl in ft
BP,Atlantis,IMMS,Level,417,DF 313 Dsl Store Tk Level ,ft      ,DF 313 Dsl Store Tk Level in ft
BP,Atlantis,IMMS,Volume,418,DF 313 Dsl Store Tk Volume,ft^3    ,DF 313 Dsl Store Tk Volume in ft^3
BP,Atlantis,IMMS,Weight,419,DF 313 Dsl Store Tk Weight,kips    ,DF 313 Dsl Store Tk Weight in psi
BP,Atlantis,IMMS,Level,420,DF 315 Dsl Store Tk Level ,ft      ,DF 315 Dsl Store Tk Level in ft
BP,Atlantis,IMMS,Volume,421,DF 315 Dsl Store Tk Volume,ft^3    ,DF 315 Dsl Store Tk Volume in ft^3
BP,Atlantis,IMMS,Weight,422,DF 315 Dsl Store Tk Weight,kips    ,DF 315 Dsl Store Tk Weight in psi
BP,Atlantis,IMMS,Level,423,CW 518 Cooling Water Tank ,ft      ,CW 518 Cooling Water Tank in ft
BP,Atlantis,IMMS,Volume,424,WP 414A Potable H2O Level ,ft      ,WP 414A Potable H2O Level in ft
BP,Atlantis,IMMS,Weight,425,WP 414A Potable H2O Volume,ft^3    ,WP 414A Potable H2O Volume in ft^3
BP,Atlantis,IMMS,Level,426,WP 414A Potable H2O Weight,kips    ,WP 414A Potable H2O Weight in psi
BP,Atlantis,IMMS,Volume,427,WP 414B Potable H2O Level ,ft      ,WP 414B Potable H2O Level in ft
BP,Atlantis,IMMS,Weight,428,WP 414B Potable H2O Volume,ft^3    ,WP 414B Potable H2O Volume in ft^3
BP,Atlantis,IMMS,Level,429,WP 414B Potable H2O Weight,kips    ,WP 414B Potable H2O Weight in psi
BP,Atlantis,IMMS,Level,430,CD 551 Contaminated Drain ,ft      ,CD 551 Contaminated Drain in ft
BP,Atlantis,IMMS,Level,431,CD 560 Contaminated Drain ,ft      ,CD 560 Contaminated Drain in ft
BP,Atlantis,IMMS,Level,432,CD 561 Contaminated Drain ,ft      ,CD 561 Contaminated Drain in ft
